,price,size_in_sqf,number_of_bath,number_of_bed,full_location,location_area,purpose_of_listing,type_of_listing,completion_status
6731,8500000.0,1500.0,3,3,"Block B, Nobodoy Housing Society, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
6732,23000000.0,2200.0,4,4,"Avenue 11, Mirpur DOHS, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
6733,10000000.0,1503.0,3,3,"Kathalbagan, Dhaka",Kathalbagan,For Sale,Apartment,Ready
6734,8500000.0,1278.0,3,3,"Kathalbagan, Dhaka",Kathalbagan,For Sale,Apartment,Ready
6735,3055000.0,611.0,2,2,"Sutrapur, Dhaka",Sutrapur,For Sale,Apartment,Ready
6736,6200000.0,1250.0,3,3,"Hazi Camp Road, Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
6737,4500000.0,950.0,2,2,"West Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
6738,4500000.0,950.0,2,2,"West Shewrapara, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
6739,9000000.0,1800.0,4,4,"Block C, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
6740,6336000.0,1320.0,3,3,"Kachukhet, Dhaka",Kachukhet,For Sale,Apartment,Ready
6741,5800000.0,1388.0,3,3,"Block C, Chandrima Model Town, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
6742,4800000.0,1200.0,3,3,"Bonolota Abashik Elaka, West Agargaon, Agargaon, Dhaka",Agargaon,For Sale,Apartment,Ready
6743,8900000.0,1578.0,4,4,"Baitul Aman Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Ready
6744,6800000.0,1260.0,3,3,"Block B, Chandrima Model Town, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
6745,8100000.0,1500.0,3,3,"Agargaon, Dhaka",Agargaon,For Sale,Apartment,Ready
6746,4125000.0,750.0,2,2,"Hazaribag, Dhaka",Hazaribag,For Sale,Apartment,Ready
6747,8000000.0,975.0,2,2,"New Eskaton, Eskaton, Dhaka",Eskaton,For Sale,Apartment,Ready
6748,4870000.0,1150.0,2,3,"Faydabad, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
6749,2600000.0,600.0,2,2,"Transmitter, Faydabad, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
6750,2600000.0,600.0,2,2,"Transmitter, Faydabad, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
